Date,Sale_ID,Offer_ID,Offer_description,Product_ID,Product_category,Quantity_sold,Sales,Cost_Price,Profit,Customer_ID,Region,Day_of_the_week,Season
11/13/2023,2245,5002,10% off,P029,Electronics,1,336.64,298.48,38.16,C143,North,Wednesday,Winter
04/26/2023,2246,5002,10% off,P025,Groceries,9,1540.35,1350.27,190.08,C006,North,Wednesday,Spring
02/26/2023,2247,5001,Buy 1 Get 1,P010,Groceries,6,2535.3,2299.68,235.62,C705,West,Wednesday,Summer
03/12/23,2248,5003,30% off,P016,Clothing,6,1861.56,1563.12,298.44,C883,South,Sunday,Winter
11/23/2023,2249,5002,10% off,P067,Toys,4,1518.24,1171.48,346.76,C592,West,Saturday,Winter
05/24/2023,2250,5003,30% off,P029,Electronics,5,2659.55,2452.8,206.75,C785,East,Saturday,Spring
06/30/2023,2251,5005,20% off,P085,Clothing,2,984.34,830.96,153.38,C077,West,Monday,Summer
01/07/23,2252,5003,30% off,P050,Clothing,8,3093.44,2328.24,765.2,C108,East,Tuesday,Autumn
06/09/23,2253,5005,20% off,P065,Electronics,3,360.15,324.69,35.46,C225,East,Thursday,Winter
11/14/2023,2254,5005,20% off,P100,Furniture,4,1891.68,1713.76,177.92,C071,East,Thursday,Summer
12/18/2023,2255,5000,Free Shipping,P083,Electronics,3,1543.29,1275.03,268.26,C473,North,Saturday,Spring
05/04/23,2256,5003,30% off,P024,Groceries,1,129.06,40.6,88.46,C488,West,Wednesday,Autumn
03/02/23,2257,5002,10% off,P046,Furniture,4,1124.84,918.72,206.12,C155,West,Friday,Winter
09/18/2023,2258,5002,10% off,P057,Groceries,6,2458.44,1902.18,556.26,C101,North,Saturday,Winter
08/05/23,2259,5001,Buy 1 Get 1,P025,Furniture,3,202.74,58.11,144.63,C609,East,Friday,Winter
09/23/2023,2260,5002,10% off,P088,Electronics,4,1678.12,1387.92,290.2,C982,North,Tuesday,Spring
01/28/2023,2261,5000,Free Shipping,P035,Clothing,2,727.3,698.68,28.62,C545,North,Wednesday,Summer
11/14/2023,2262,5003,30% off,P051,Electronics,4,772.84,626.8,146.04,C752,East,Thursday,Summer
03/29/2023,2263,5001,Buy 1 Get 1,P082,Groceries,10,4327.7,4041.7,286,C295,North,Monday,Summer
09/15/2023,2264,5003,30% off,P095,Groceries,4,836.16,453,383.16,C175,East,Saturday,Spring
03/27/2023,2265,5001,Buy 1 Get 1,P059,Clothing,1,114.12,14.34,99.78,C683,West,Thursday,Autumn
01/11/23,2266,5001,Buy 1 Get 1,P010,Clothing,1,424.66,341.64,83.02,C609,East,Thursday,Spring
09/08/23,2267,5003,30% off,P015,Electronics,1,156.78,154.36,2.42,C581,East,Sunday,Summer
09/26/2023,2268,5005,20% off,P097,Clothing,2,910.28,743.12,167.16,C103,East,Sunday,Autumn
08/20/2023,2269,5001,Buy 1 Get 1,P070,Groceries,8,3103.76,2982.64,121.12,C260,East,Thursday,Spring
06/30/2023,2270,5001,Buy 1 Get 1,P067,Toys,8,3650.4,3033.44,616.96,C116,East,Saturday,Spring
03/17/2023,2271,5005,20% off,P085,Clothing,6,2457.18,1996.08,461.1,C510,North,Tuesday,Winter
07/04/23,2272,5002,10% off,P025,Furniture,2,972.5,849,123.5,C989,East,Saturday,Winter
09/27/2023,2273,5001,Buy 1 Get 1,P087,Groceries,6,616.2,320.52,295.68,C401,West,Wednesday,Autumn
04/08/23,2274,5000,Free Shipping,P067,Groceries,10,894,480.5,413.5,C126,West,Sunday,Winter
10/18/2023,2275,5001,Buy 1 Get 1,P015,Electronics,8,1736.08,1675.84,60.24,C950,South,Thursday,Summer
09/25/2023,2276,5000,Free Shipping,P072,Clothing,5,964.55,904.6,59.95,C499,East,Monday,Autumn
01/08/23,2277,5002,10% off,P028,Groceries,10,5008.6,4060.4,948.2,C127,North,Thursday,Autumn
01/03/23,2278,5001,Buy 1 Get 1,P085,Electronics,1,141,45.44,95.56,C258,South,Wednesday,Autumn
09/15/2023,2279,5005,20% off,P012,Groceries,3,890.16,798.18,91.98,C751,South,Thursday,Spring
05/29/2023,2280,5002,10% off,P061,Groceries,4,392.88,190.64,202.24,C832,West,Thursday,Winter
02/20/2023,2281,5001,Buy 1 Get 1,P077,Groceries,3,1410.93,1197.93,213,C578,West,Saturday,Autumn
10/24/2023,2282,5005,20% off,P033,Clothing,7,299.81,242.27,57.54,C568,South,Wednesday,Autumn
02/13/2023,2283,5000,Free Shipping,P081,Furniture,9,2138.76,1866.69,272.07,C188,West,Sunday,Winter
02/19/2023,2284,5000,Free Shipping,P057,Groceries,9,1374.21,1114.83,259.38,C958,East,Thursday,Autumn
08/07/23,2285,5003,30% off,P053,Furniture,1,496.7,403.71,92.99,C935,North,Sunday,Winter
02/15/2023,2286,5000,Free Shipping,P039,Clothing,10,2992,2085,907,C525,East,Tuesday,Autumn
01/28/2023,2287,5005,20% off,P052,Electronics,8,1725.6,1340.24,385.36,C827,West,Sunday,Spring
02/13/2023,2288,5001,Buy 1 Get 1,P084,Electronics,6,1110.96,724.5,386.46,C609,North,Sunday,Autumn
10/17/2023,2289,5001,Buy 1 Get 1,P008,Electronics,10,5504.5,4897,607.5,C691,North,Saturday,Summer
09/22/2023,2290,5000,Free Shipping,P095,Furniture,3,751.38,555.99,195.39,C229,South,Wednesday,Autumn
01/04/23,2291,5000,Free Shipping,P089,Clothing,2,318.42,140.46,177.96,C069,North,Tuesday,Spring
09/24/2023,2292,5005,20% off,P027,Electronics,8,2416,2052.08,363.92,C026,West,Thursday,Spring
03/04/23,2293,5003,30% off,P062,Clothing,4,1439.68,1188.28,251.4,C862,East,Sunday,Winter
12/03/23,2294,5002,10% off,P056,Clothing,1,113.75,45.17,68.58,C190,South,Sunday,Summer
03/29/2023,2295,5000,Free Shipping,P026,Furniture,8,1601.84,1028.4,573.44,C297,East,Saturday,Spring
10/29/2023,2296,5001,Buy 1 Get 1,P086,Groceries,7,3455.41,2891.28,564.13,C396,North,Thursday,Winter
08/06/23,2297,5002,10% off,P037,Furniture,2,666.46,561.46,105,C578,West,Monday,Autumn
01/18/2023,2298,5003,30% off,P006,Groceries,3,473.31,240.03,233.28,C480,West,Wednesday,Spring
03/23/2023,2299,5000,Free Shipping,P065,Clothing,6,1158.96,857.94,301.02,C925,West,Friday,Spring
03/31/2023,2300,5001,Buy 1 Get 1,P084,Toys,6,981.24,895.74,85.5,C471,South,Wednesday,Autumn
07/21/2023,2301,5003,30% off,P049,Furniture,10,3248.6,3184.8,63.8,C675,South,Friday,Autumn
03/08/23,2302,5000,Free Shipping,P075,Groceries,10,4092.8,3768.4,324.4,C633,West,Monday,Spring
01/16/2023,2303,5005,20% off,P013,Electronics,8,493.36,80.56,412.8,C957,West,Wednesday,Summer
05/02/23,2304,5005,20% off,P094,Furniture,7,429.1,230.72,198.38,C945,North,Monday,Autumn
02/28/2023,2305,5002,10% off,P057,Groceries,10,3636.3,3564.2,72.1,C647,North,Tuesday,Autumn
02/25/2023,2306,5003,30% off,P018,Toys,9,3803.94,3791.52,12.42,C205,South,Wednesday,Winter
08/13/2023,2307,5005,20% off,P026,Clothing,7,1437.03,916.58,520.45,C834,South,Monday,Spring
11/19/2023,2308,5005,20% off,P005,Clothing,1,176.06,164.97,11.09,C369,West,Friday,Spring
06/24/2023,2309,5000,Free Shipping,P064,Clothing,4,857.12,746.04,111.08,C585,West,Friday,Autumn
07/02/23,2310,5000,Free Shipping,P018,Electronics,8,3639.6,3383.44,256.16,C438,West,Sunday,Spring
10/19/2023,2311,5005,20% off,P067,Groceries,2,971.76,793.16,178.6,C121,West,Tuesday,Spring
11/04/23,2312,5001,Buy 1 Get 1,P003,Clothing,5,1568.25,1112.85,455.4,C945,East,Thursday,Autumn
02/04/23,2313,5001,Buy 1 Get 1,P010,Toys,10,2913.3,1948.9,964.4,C248,East,Thursday,Spring
10/07/23,2314,5000,Free Shipping,P061,Groceries,1,122.76,53.75,69.01,C034,East,Thursday,Autumn
04/13/2023,2315,5002,10% off,P018,Clothing,9,2622.15,2267.73,354.42,C837,East,Sunday,Spring
05/01/23,2316,5002,10% off,P073,Toys,1,390.71,320.03,70.68,C355,North,Thursday,Spring
10/10/23,2317,5005,20% off,P035,Electronics,2,59.34,24.28,35.06,C037,West,Friday,Summer
11/29/2023,2318,5003,30% off,P062,Groceries,4,1705.44,1437.56,267.88,C022,North,Monday,Summer
10/01/23,2319,5003,30% off,P088,Electronics,9,5037.3,4350.24,687.06,C494,North,Thursday,Winter
12/23/2023,2320,5003,30% off,P090,Furniture,9,4917.87,4282.92,634.95,C142,North,Thursday,Spring
11/12/23,2321,5001,Buy 1 Get 1,P025,Groceries,7,1172.36,1092.35,80.01,C941,North,Tuesday,Summer
02/17/2023,2322,5002,10% off,P030,Furniture,9,4120.74,3537.81,582.93,C582,North,Sunday,Spring
05/08/23,2323,5002,10% off,P008,Clothing,8,562,268.88,293.12,C185,East,Monday,Autumn
06/29/2023,2324,5005,20% off,P038,Clothing,10,5293.7,4788.3,505.4,C408,West,Saturday,Spring
12/03/23,2325,5002,10% off,P033,Toys,4,1073.4,888.16,185.24,C507,East,Sunday,Summer
08/16/2023,2326,5001,Buy 1 Get 1,P100,Toys,5,749.25,561.75,187.5,C890,South,Friday,Autumn
06/13/2023,2327,5000,Free Shipping,P014,Electronics,6,1184.34,1147.26,37.08,C923,West,Saturday,Winter
05/24/2023,2328,5005,20% off,P018,Toys,4,1713.36,1544.44,168.92,C313,South,Monday,Autumn
03/14/2023,2329,5005,20% off,P090,Furniture,8,3984.4,3302.96,681.44,C976,North,Monday,Winter
01/18/2023,2330,5001,Buy 1 Get 1,P076,Furniture,5,899.8,569.4,330.4,C848,North,Monday,Autumn
11/09/23,2331,5003,30% off,P003,Furniture,7,2306.92,1689.94,616.98,C455,North,Tuesday,Summer
07/14/2023,2332,5003,30% off,P069,Electronics,5,919.05,578.55,340.5,C033,East,Monday,Autumn
05/15/2023,2333,5005,20% off,P097,Electronics,6,2028.18,1846.8,181.38,C744,West,Sunday,Winter
01/30/2023,2334,5000,Free Shipping,P050,Groceries,9,1281.96,692.37,589.59,C475,West,Friday,Autumn
03/25/2023,2335,5003,30% off,P096,Clothing,3,1212.48,1115.73,96.75,C930,North,Wednesday,Autumn
02/13/2023,2336,5000,Free Shipping,P038,Groceries,10,3660.9,3259.7,401.2,C405,North,Friday,Autumn
07/05/23,2337,5001,Buy 1 Get 1,P084,Toys,1,380.19,359.47,20.72,C128,East,Friday,Autumn
05/16/2023,2338,5003,30% off,P060,Electronics,8,3805.28,3569.68,235.6,C010,West,Monday,Autumn
09/03/23,2339,5005,20% off,P053,Electronics,10,1969.7,1902.2,67.5,C962,North,Wednesday,Autumn
02/02/23,2340,5005,20% off,P034,Groceries,5,583.55,323.2,260.35,C890,West,Tuesday,Summer
11/19/2023,2341,5005,20% off,P080,Electronics,4,899.32,564.48,334.84,C118,North,Tuesday,Winter
10/24/2023,2342,5002,10% off,P071,Clothing,1,55.73,17.2,38.53,C975,East,Wednesday,Spring
12/14/2023,2343,5000,Free Shipping,P092,Electronics,10,1782.1,1753,29.1,C241,East,Monday,Spring
09/17/2023,2344,5002,10% off,P066,Electronics,4,451.56,283.76,167.8,C209,East,Friday,Autumn
12/15/2023,2345,5002,10% off,P083,Furniture,5,1462.6,1257.5,205.1,C147,North,Wednesday,Autumn
06/21/2023,2346,5001,Buy 1 Get 1,P061,Groceries,10,3300.8,2701.6,599.2,C032,South,Wednesday,Spring
05/29/2023,2347,5000,Free Shipping,P004,Electronics,10,618.1,148.6,469.5,C217,East,Friday,Autumn
04/21/2023,2348,5000,Free Shipping,P005,Clothing,7,3741.43,3374.77,366.66,C781,North,Monday,Summer
10/17/2023,2349,5000,Free Shipping,P081,Toys,7,2617.09,2394,223.09,C552,North,Sunday,Spring
11/07/23,2350,5000,Free Shipping,P067,Furniture,6,2800.68,2335.56,465.12,C276,South,Sunday,Autumn
05/05/23,2351,5005,20% off,P099,Groceries,4,1452.28,1061.76,390.52,C467,East,Saturday,Spring
12/21/2023,2352,5003,30% off,P094,Furniture,6,445.2,429.12,16.08,C082,East,Friday,Spring
07/05/23,2353,5000,Free Shipping,P030,Furniture,7,3278.03,2711.66,566.37,C236,South,Friday,Summer
07/28/2023,2354,5005,20% off,P078,Groceries,5,480.95,344.5,136.45,C350,East,Monday,Spring
07/29/2023,2355,5000,Free Shipping,P019,Toys,8,389.12,148.8,240.32,C648,South,Tuesday,Winter
01/08/23,2356,5002,10% off,P054,Groceries,9,3970.08,3499.56,470.52,C729,West,Saturday,Spring
03/06/23,2357,5003,30% off,P004,Clothing,2,436.74,361.14,75.6,C136,West,Thursday,Autumn
03/07/23,2358,5000,Free Shipping,P031,Groceries,2,82.68,21.32,61.36,C345,East,Friday,Spring
01/24/2023,2359,5001,Buy 1 Get 1,P058,Furniture,8,3393.68,2614.08,779.6,C759,West,Wednesday,Winter
12/25/2023,2360,5005,20% off,P093,Toys,9,3855.6,3825.54,30.06,C086,South,Monday,Autumn
12/12/23,2361,5003,30% off,P042,Furniture,3,1586.49,1350.87,235.62,C521,East,Sunday,Spring
04/29/2023,2362,5003,30% off,P044,Electronics,10,4387.2,3923.8,463.4,C531,West,Wednesday,Autumn
07/16/2023,2363,5005,20% off,P019,Electronics,4,944.04,820.08,123.96,C441,East,Friday,Autumn
02/20/2023,2364,5001,Buy 1 Get 1,P022,Electronics,5,328.95,210.95,118,C281,West,Thursday,Summer
03/28/2023,2365,5001,Buy 1 Get 1,P078,Electronics,4,719.04,523.36,195.68,C683,East,Tuesday,Spring
04/16/2023,2366,5000,Free Shipping,P097,Clothing,1,424.16,376.25,47.91,C613,North,Friday,Summer
01/04/23,2367,5002,10% off,P048,Clothing,5,670.8,191.7,479.1,C965,West,Saturday,Winter
09/24/2023,2368,5003,30% off,P038,Electronics,2,1101.32,943.86,157.46,C456,West,Thursday,Autumn
02/14/2023,2369,5001,Buy 1 Get 1,P094,Electronics,6,3303.9,2974.5,329.4,C823,North,Saturday,Summer
02/08/23,2370,5005,20% off,P065,Groceries,5,2451.2,2408.8,42.4,C465,North,Saturday,Autumn
01/20/2023,2371,5002,10% off,P091,Toys,6,1274.94,1135.08,139.86,C195,North,Saturday,Spring
05/06/23,2372,5000,Free Shipping,P049,Clothing,4,483.6,423.84,59.76,C272,West,Tuesday,Winter
04/06/23,2373,5001,Buy 1 Get 1,P017,Clothing,2,786.66,629.96,156.7,C974,South,Monday,Winter
02/04/23,2374,5000,Free Shipping,P079,Clothing,3,926.76,880.11,46.65,C040,West,Saturday,Autumn
11/11/23,2375,5000,Free Shipping,P031,Groceries,8,3771.28,3259.6,511.68,C544,South,Wednesday,Summer
05/30/2023,2376,5003,30% off,P081,Furniture,10,2679.4,2002,677.4,C366,West,Wednesday,Spring
04/23/2023,2377,5001,Buy 1 Get 1,P054,Furniture,6,1035.12,824.1,211.02,C254,West,Monday,Summer
08/26/2023,2378,5002,10% off,P045,Furniture,3,1467.99,1378.71,89.28,C793,West,Sunday,Winter
11/04/23,2379,5005,20% off,P004,Groceries,5,1647.05,1201.45,445.6,C520,South,Sunday,Winter
02/01/23,2380,5001,Buy 1 Get 1,P034,Groceries,7,2547.58,2497.46,50.12,C401,West,Thursday,Winter
05/14/2023,2381,5001,Buy 1 Get 1,P063,Clothing,6,503.76,493.08,10.68,C652,North,Wednesday,Winter
07/29/2023,2382,5000,Free Shipping,P022,Toys,4,1457.88,1276.6,181.28,C799,North,Friday,Autumn
03/08/23,2383,5000,Free Shipping,P003,Electronics,7,1201.41,530.53,670.88,C093,East,Wednesday,Spring
12/02/23,2384,5000,Free Shipping,P027,Groceries,9,2650.32,2425.77,224.55,C204,South,Sunday,Winter
04/28/2023,2385,5005,20% off,P048,Groceries,7,2265.06,1787.1,477.96,C221,South,Monday,Spring
01/11/23,2386,5002,10% off,P065,Furniture,8,604.48,378.88,225.6,C044,South,Wednesday,Autumn
01/13/2023,2387,5005,20% off,P005,Groceries,2,903.84,810.82,93.02,C833,West,Saturday,Winter
03/09/23,2388,5002,10% off,P010,Electronics,9,2895.03,2500.38,394.65,C740,West,Monday,Spring
10/05/23,2389,5005,20% off,P013,Toys,7,342.44,220.57,121.87,C199,East,Sunday,Autumn
08/06/23,2390,5002,10% off,P039,Groceries,8,2000.24,1826.56,173.68,C208,North,Wednesday,Winter
07/12/23,2391,5003,30% off,P012,Clothing,7,833.07,241.43,591.64,C575,East,Thursday,Autumn
12/26/2023,2392,5000,Free Shipping,P032,Furniture,1,570.3,490.78,79.52,C509,West,Wednesday,Spring
08/20/2023,2393,5000,Free Shipping,P004,Furniture,4,1813.24,1713.4,99.84,C458,East,Thursday,Spring
11/26/2023,2394,5001,Buy 1 Get 1,P019,Electronics,2,1002.42,961.42,41,C575,South,Tuesday,Winter
10/31/2023,2395,5002,10% off,P019,Furniture,10,5756.9,4762,994.9,C859,West,Friday,Summer
01/31/2023,2396,5001,Buy 1 Get 1,P053,Groceries,6,2741.22,2152.44,588.78,C855,South,Monday,Autumn
12/19/2023,2397,5000,Free Shipping,P053,Electronics,5,1578.8,1445.35,133.45,C707,South,Sunday,Winter
10/07/23,2398,5001,Buy 1 Get 1,P084,Clothing,6,1703.34,1344.78,358.56,C473,West,Friday,Spring
02/23/2023,2399,5002,10% off,P049,Clothing,1,108.42,45.81,62.61,C166,North,Tuesday,Summer
08/13/2023,2400,5002,10% off,P055,Furniture,3,1531.8,1472.34,59.46,C642,West,Tuesday,Winter
07/24/2023,2401,5001,Buy 1 Get 1,P016,Furniture,5,2446.25,1991.85,454.4,C738,East,Friday,Autumn
11/11/23,2402,5000,Free Shipping,P084,Clothing,3,1705.38,1417.23,288.15,C298,South,Sunday,Autumn
09/23/2023,2403,5001,Buy 1 Get 1,P061,Furniture,4,1453.08,1062.08,391,C959,East,Saturday,Summer
03/26/2023,2404,5003,30% off,P002,Groceries,7,2786.63,2667.56,119.07,C184,South,Thursday,Spring
01/03/23,2405,5005,20% off,P026,Electronics,9,2842.11,2193.12,648.99,C470,East,Monday,Spring
11/16/2023,2406,5000,Free Shipping,P021,Electronics,6,1173.72,787.2,386.52,C652,South,Wednesday,Spring
04/09/23,2407,5001,Buy 1 Get 1,P055,Toys,5,1768.7,1683.15,85.55,C377,West,Wednesday,Summer
02/09/23,2408,5005,20% off,P014,Clothing,5,1821.4,1434.45,386.95,C183,East,Friday,Spring
03/06/23,2409,5000,Free Shipping,P083,Furniture,6,1539.96,1526.76,13.2,C590,East,Sunday,Winter
04/18/2023,2410,5002,10% off,P030,Clothing,2,101.56,28.86,72.7,C952,South,Tuesday,Summer
09/01/23,2411,5001,Buy 1 Get 1,P010,Electronics,3,1462.44,1391.52,70.92,C524,West,Thursday,Winter
06/17/2023,2412,5000,Free Shipping,P098,Electronics,4,1375.32,1283.36,91.96,C574,West,Thursday,Winter
12/28/2023,2413,5001,Buy 1 Get 1,P040,Toys,6,1515.48,1005.72,509.76,C544,North,Friday,Summer
03/27/2023,2414,5005,20% off,P056,Toys,8,3020.64,2937.12,83.52,C502,East,Saturday,Spring
10/13/2023,2415,5001,Buy 1 Get 1,P023,Electronics,6,1343.7,1320.36,23.34,C876,West,Sunday,Autumn
08/06/23,2416,5000,Free Shipping,P072,Clothing,7,2185.54,1719.48,466.06,C384,South,Saturday,Spring
04/11/23,2417,5001,Buy 1 Get 1,P068,Clothing,1,97.67,68.07,29.6,C601,East,Wednesday,Spring
07/08/23,2418,5000,Free Shipping,P002,Toys,5,1484.85,1024.7,460.15,C035,East,Saturday,Winter
07/23/2023,2419,5001,Buy 1 Get 1,P036,Electronics,10,5021.4,4966.9,54.5,C844,North,Sunday,Winter
11/08/23,2420,5003,30% off,P023,Furniture,9,3786.21,3446.01,340.2,C827,North,Monday,Autumn
01/15/2023,2421,5005,20% off,P091,Clothing,3,833.91,606.9,227.01,C085,West,Sunday,Spring
01/29/2023,2422,5002,10% off,P041,Electronics,9,4996.53,4140.27,856.26,C285,South,Saturday,Spring
06/20/2023,2423,5005,20% off,P076,Groceries,9,2962.26,2635.11,327.15,C015,West,Thursday,Spring
02/03/23,2424,5000,Free Shipping,P019,Groceries,2,843.5,791.8,51.7,C177,West,Monday,Autumn
11/08/23,2425,5000,Free Shipping,P053,Clothing,1,322.9,286.4,36.5,C319,East,Friday,Autumn
03/02/23,2426,5003,30% off,P073,Electronics,10,3565.5,3317.5,248,C953,West,Monday,Spring
02/16/2023,2427,5002,10% off,P024,Groceries,10,1957.9,1038.8,919.1,C642,North,Sunday,Summer
01/06/23,2428,5001,Buy 1 Get 1,P059,Electronics,4,443.88,239.52,204.36,C316,South,Saturday,Summer
06/08/23,2429,5003,30% off,P091,Groceries,3,369.21,354.66,14.55,C286,South,Friday,Autumn
07/31/2023,2430,5005,20% off,P035,Clothing,3,138,82.95,55.05,C303,East,Saturday,Winter
05/16/2023,2431,5003,30% off,P046,Toys,6,2782.14,2608.32,173.82,C358,West,Sunday,Summer
01/19/2023,2432,5003,30% off,P020,Toys,10,5343,4757.2,585.8,C216,West,Wednesday,Autumn
04/17/2023,2433,5000,Free Shipping,P071,Groceries,2,564.74,447.88,116.86,C526,South,Wednesday,Summer
08/28/2023,2434,5002,10% off,P015,Toys,3,1017.9,789.54,228.36,C487,South,Thursday,Autumn
07/10/23,2435,5003,30% off,P085,Toys,1,184.37,148.42,35.95,C331,North,Saturday,Autumn
01/05/23,2436,5003,30% off,P061,Groceries,6,3256.86,2688.66,568.2,C664,North,Tuesday,Autumn
06/06/23,2437,5003,30% off,P070,Clothing,1,489.88,447.35,42.53,C450,West,Friday,Winter
07/24/2023,2438,5005,20% off,P033,Groceries,10,4405.4,3923.8,481.6,C346,West,Saturday,Winter
06/03/23,2439,5005,20% off,P098,Toys,2,550.1,507.58,42.52,C432,West,Sunday,Autumn
10/23/2023,2440,5000,Free Shipping,P004,Clothing,9,2871.72,2696.85,174.87,C171,East,Friday,Summer
10/18/2023,2441,5005,20% off,P085,Groceries,1,258.12,172.47,85.65,C994,North,Wednesday,Summer
06/27/2023,2442,5003,30% off,P022,Furniture,1,119.51,111.47,8.04,C675,South,Tuesday,Summer
06/04/23,2443,5002,10% off,P024,Clothing,4,551.8,175.24,376.56,C448,North,Saturday,Summer
03/20/2023,2444,5001,Buy 1 Get 1,P001,Furniture,3,899.76,775.17,124.59,C353,North,Thursday,Winter
12/24/2023,2445,5003,30% off,P086,Furniture,8,3928.64,3258.64,670,C724,South,Sunday,Spring
07/18/2023,2446,5001,Buy 1 Get 1,P098,Clothing,7,1697.08,1209.39,487.69,C792,East,Wednesday,Winter
11/02/23,2447,5000,Free Shipping,P010,Groceries,8,3629.28,3102.8,526.48,C686,North,Tuesday,Summer
05/01/23,2448,5001,Buy 1 Get 1,P044,Toys,1,171.99,84.28,87.71,C626,West,Monday,Summer
03/12/23,2449,5005,20% off,P006,Clothing,5,1515.6,1370.8,144.8,C446,North,Wednesday,Winter
12/01/23,2450,5003,30% off,P020,Groceries,5,1115.4,1091.8,23.6,C397,West,Monday,Autumn
08/04/23,2451,5005,20% off,P051,Toys,2,298.88,145.3,153.58,C477,North,Wednesday,Spring
12/02/23,2452,5002,10% off,P021,Groceries,3,156.75,30.03,126.72,C589,West,Saturday,Winter
01/06/23,2453,5003,30% off,P055,Electronics,5,1362.2,1330.15,32.05,C436,East,Saturday,Spring
11/06/23,2454,5000,Free Shipping,P048,Furniture,6,3061.2,2920.86,140.34,C865,East,Monday,Summer
08/06/23,2455,5003,30% off,P087,Electronics,3,570.45,477.18,93.27,C008,East,Saturday,Autumn
04/12/23,2456,5000,Free Shipping,P094,Furniture,7,868.35,860.3,8.05,C050,West,Wednesday,Spring
03/04/23,2457,5003,30% off,P047,Electronics,10,4641,3673.8,967.2,C703,East,Wednesday,Winter
06/22/2023,2458,5002,10% off,P070,Groceries,3,559.62,359.7,199.92,C301,East,Thursday,Spring
08/17/2023,2459,5001,Buy 1 Get 1,P082,Electronics,10,4585.2,3735.3,849.9,C115,East,Saturday,Spring
09/30/2023,2460,5005,20% off,P023,Electronics,9,2232.72,1953.81,278.91,C097,South,Saturday,Summer
11/21/2023,2461,5003,30% off,P036,Groceries,8,1927.52,1355.12,572.4,C706,South,Sunday,Winter
01/21/2023,2462,5001,Buy 1 Get 1,P048,Electronics,3,1287.6,1230.66,56.94,C624,North,Thursday,Spring
06/22/2023,2463,5003,30% off,P052,Electronics,3,846.15,575.28,270.87,C974,East,Saturday,Spring
08/10/23,2464,5005,20% off,P074,Groceries,5,2518.9,2026.4,492.5,C631,South,Saturday,Spring
07/11/23,2465,5003,30% off,P028,Furniture,5,2097.55,1897.9,199.65,C765,South,Wednesday,Spring
11/06/23,2466,5005,20% off,P087,Groceries,5,1829.25,1497.05,332.2,C006,West,Tuesday,Spring
08/01/23,2467,5001,Buy 1 Get 1,P035,Furniture,10,1033.5,484.4,549.1,C810,East,Monday,Summer
04/26/2023,2468,5001,Buy 1 Get 1,P029,Electronics,10,3751.3,3575.7,175.6,C295,West,Friday,Winter
11/22/2023,2469,5001,Buy 1 Get 1,P070,Furniture,8,3610.4,3140.08,470.32,C953,North,Wednesday,Autumn
06/13/2023,2470,5003,30% off,P020,Furniture,8,3854.32,3812.72,41.6,C216,South,Saturday,Winter
05/11/23,2471,5002,10% off,P085,Toys,2,401.12,280.02,121.1,C647,West,Friday,Autumn
02/12/23,2472,5000,Free Shipping,P048,Groceries,5,1135.2,776.55,358.65,C769,East,Thursday,Winter
01/16/2023,2473,5000,Free Shipping,P075,Clothing,10,3930.6,3819.1,111.5,C361,West,Thursday,Spring
05/26/2023,2474,5003,30% off,P031,Furniture,9,2818.53,2356.11,462.42,C135,West,Friday,Spring
02/19/2023,2475,5005,20% off,P028,Electronics,10,2843.1,1909.5,933.6,C297,South,Sunday,Summer
07/25/2023,2476,5003,30% off,P046,Clothing,7,3398.5,2908.36,490.14,C923,East,Wednesday,Autumn
11/19/2023,2477,5001,Buy 1 Get 1,P065,Toys,9,3660.57,3240.18,420.39,C402,South,Sunday,Winter
09/11/23,2478,5001,Buy 1 Get 1,P058,Clothing,3,1593.15,1383.87,209.28,C410,East,Monday,Autumn
